fq_name	module	kind	uses_sorry	pretty_type_uncurried	pretty_type_unfolded	unfold_status
LRA.Set.UnionDifferenceDistributes	LRA.Set.Interface.Laws.Difference	theorem	true	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α],   LRA.Set.DifferenceLaws α →     ∀ (A B C : α), Eq (inst.sdiff (inst_1.union A B) C) (inst_1.union (inst.sdiff A C) (inst.sdiff B C))	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α],   LRA.Set.DifferenceLaws α → ∀ (A B C : α), Eq (inst.1 (inst_1.1 A B) C) (inst_1.1 (inst.1 A C) (inst.1 B C))	ok
LRA.Set.DifferenceSubsetLeft	LRA.Set.Interface.Laws.Difference	theorem	true	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α], LRA.Set.DifferenceLaws α → ∀ (A B : α), inst_4.Subset (inst.sdiff A B) A	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α], LRA.Set.DifferenceLaws α → ∀ (A B : α), inst_4.1 (inst.1 A B) A	ok
LRA.Set.DifferenceEmpty	LRA.Set.Interface.Laws.Difference	theorem	true	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α], LRA.Set.DifferenceLaws α → ∀ (A : α), Eq (inst.sdiff A inst_3.emptyCollection) A	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α], LRA.Set.DifferenceLaws α → ∀ (A : α), Eq (inst.1 A inst_3.1) A	ok
LRA.Set.IntersectionDifferenceDistributes	LRA.Set.Interface.Laws.Difference	theorem	true	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α],   LRA.Set.DifferenceLaws α →     ∀ (A B C : α), Eq (inst.sdiff (inst_2.inter A B) C) (inst_2.inter (inst.sdiff A C) (inst.sdiff B C))	∀ {α : Type u} [inst : SDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : EmptyCollection α]   [inst_4 : HasSubset α],   LRA.Set.DifferenceLaws α → ∀ (A B C : α), Eq (inst.1 (inst_2.1 A B) C) (inst_2.1 (inst.1 A C) (inst.1 B C))	ok
LRA.Set.SymmetricDifferenceSubsetUnion	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), inst_5.Subset (inst.symmDiff A B) (inst_1.union A B)	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), inst_5.1 (inst.1 A B) (inst_1.1 A B)	ok
LRA.Set.SymmetricDifferenceCommutative	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Eq (inst.symmDiff A B) (inst.symmDiff B A)	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Eq (inst.1 A B) (inst.1 B A)	ok
LRA.Set.SymmetricDifferenceEqEmptyIff	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Iff (Eq (inst.symmDiff A B) inst_4.emptyCollection) (Eq A B)	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Iff (Eq (inst.1 A B) inst_4.1) (Eq A B)	ok
LRA.Set.EmptySymmetricDifference	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A : α), Eq (inst.symmDiff inst_4.emptyCollection A) A	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α], LRA.Set.SymmDiffLaws α → ∀ (A : α), Eq (inst.1 inst_4.1 A) A	ok
LRA.Set.SymmetricDifferenceEmpty	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A : α), Eq (inst.symmDiff A inst_4.emptyCollection) A	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α], LRA.Set.SymmDiffLaws α → ∀ (A : α), Eq (inst.1 A inst_4.1) A	ok
LRA.Set.SymmetricDifferenceSelf	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A : α), Eq (inst.symmDiff A A) inst_4.emptyCollection	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α], LRA.Set.SymmDiffLaws α → ∀ (A : α), Eq (inst.1 A A) inst_4.1	ok
LRA.Set.SymmetricDifferenceAssociative	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B C : α), Eq (inst.symmDiff (inst.symmDiff A B) C) (inst.symmDiff A (inst.symmDiff B C))	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B C : α), Eq (inst.1 (inst.1 A B) C) (inst.1 A (inst.1 B C))	ok
LRA.Set.SymmetricDifferenceAsUnionDifferenceIntersection	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Eq (inst.symmDiff A B) (inst_3.sdiff (inst_1.union A B) (inst_2.inter A B))	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Eq (inst.1 A B) (inst_3.1 (inst_1.1 A B) (inst_2.1 A B))	ok
LRA.Set.SymmetricDifferenceAsUnionDifferences	LRA.Set.Interface.Laws.SymmetricDifference	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Eq (inst.symmDiff A B) (inst_1.union (inst_3.sdiff A B) (inst_3.sdiff B A))	∀ {α : Type u} [inst : LRA.Set.HasSymmDiff α] [inst_1 : Union α] [inst_2 : Inter α] [inst_3 : SDiff α]   [inst_4 : EmptyCollection α] [inst_5 : HasSubset α],   LRA.Set.SymmDiffLaws α → ∀ (A B : α), Eq (inst.1 A B) (inst_1.1 (inst_3.1 A B) (inst_3.1 B A))	ok
LRA.Set.AbsorptionUnionIntersection	LRA.Set.Interface.Laws.Distributivity	theorem	true	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α → ∀ (A B : α), Eq (inst.union A (inst_1.inter A B)) A	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α → ∀ (A B : α), Eq (inst.1 A (inst_1.1 A B)) A	ok
LRA.Set.AbsorptionIntersectionUnion	LRA.Set.Interface.Laws.Distributivity	theorem	true	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α → ∀ (A B : α), Eq (inst_1.inter A (inst.union A B)) A	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α → ∀ (A B : α), Eq (inst_1.1 A (inst.1 A B)) A	ok
LRA.Set.UnionDistributesOverIntersection	LRA.Set.Interface.Laws.Distributivity	theorem	true	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α →     ∀ (A B C : α), Eq (inst.union A (inst_1.inter B C)) (inst_1.inter (inst.union A B) (inst.union A C))	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α → ∀ (A B C : α), Eq (inst.1 A (inst_1.1 B C)) (inst_1.1 (inst.1 A B) (inst.1 A C))	ok
LRA.Set.IntersectionDistributesOverUnion	LRA.Set.Interface.Laws.Distributivity	theorem	true	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α →     ∀ (A B C : α), Eq (inst_1.inter A (inst.union B C)) (inst.union (inst_1.inter A B) (inst_1.inter A C))	∀ {α : Type u} [inst : Union α] [inst_1 : Inter α],   LRA.Set.DistributivityLaws α → ∀ (A B C : α), Eq (inst_1.1 A (inst.1 B C)) (inst.1 (inst_1.1 A B) (inst_1.1 A C))	ok
LRA.Set.CountableUnionMembership	LRA.Set.Interface.Laws.Indexed	theorem	true	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasCountableUnion SetObject] [inst_2 : LRA.Set.HasCountableIntersection SetObject],   LRA.Set.CountableMembershipLaws Element SetObject →     ∀ (family : Nat → SetObject) (x : Element),       Iff (inst.mem (inst_1.countableUnion family) x) (Exists fun index => inst.mem (family index) x)	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasCountableUnion SetObject] [inst_2 : LRA.Set.HasCountableIntersection SetObject],   LRA.Set.CountableMembershipLaws Element SetObject →     ∀ (family : Nat → SetObject) (x : Element),       Iff (inst.1 (inst_1.1 family) x) (Exists fun index => inst.1 (family index) x)	ok
LRA.Set.CountableIntersectionMembership	LRA.Set.Interface.Laws.Indexed	theorem	true	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasCountableUnion SetObject] [inst_2 : LRA.Set.HasCountableIntersection SetObject],   LRA.Set.CountableMembershipLaws Element SetObject →     ∀ (family : Nat → SetObject) (x : Element),       Iff (inst.mem (inst_2.countableIntersection family) x) (∀ (index : Nat), inst.mem (family index) x)	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasCountableUnion SetObject] [inst_2 : LRA.Set.HasCountableIntersection SetObject],   LRA.Set.CountableMembershipLaws Element SetObject →     ∀ (family : Nat → SetObject) (x : Element),       Iff (inst.1 (inst_2.1 family) x) (∀ (index : Nat), inst.1 (family index) x)	ok
LRA.Set.IndexedIntersectionMembership	LRA.Set.Interface.Laws.Indexed	theorem	true	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasIndexedUnion SetObject] [inst_2 : LRA.Set.HasIndexedIntersection SetObject],   LRA.Set.IndexedMembershipLaws Element SetObject →     ∀ {Index : Type w} (family : Index → SetObject) (x : Element),       Iff (inst.mem (inst_2.indexedIntersection family) x) (∀ (index : Index), inst.mem (family index) x)	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasIndexedUnion SetObject] [inst_2 : LRA.Set.HasIndexedIntersection SetObject],   LRA.Set.IndexedMembershipLaws Element SetObject →     ∀ {Index : Type w} (family : Index → SetObject) (x : Element),       Iff (inst.1 (inst_2.1 family) x) (∀ (index : Index), inst.1 (family index) x)	ok
LRA.Set.IndexedUnionMembership	LRA.Set.Interface.Laws.Indexed	theorem	true	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasIndexedUnion SetObject] [inst_2 : LRA.Set.HasIndexedIntersection SetObject],   LRA.Set.IndexedMembershipLaws Element SetObject →     ∀ {Index : Type w} (family : Index → SetObject) (x : Element),       Iff (inst.mem (inst_1.indexedUnion family) x) (Exists fun index => inst.mem (family index) x)	∀ {Element : Type u} {SetObject : Type v} [inst : Membership Element SetObject]   [inst_1 : LRA.Set.HasIndexedUnion SetObject] [inst_2 : LRA.Set.HasIndexedIntersection SetObject],   LRA.Set.IndexedMembershipLaws Element SetObject →     ∀ {Index : Type w} (family : Index → SetObject) (x : Element),       Iff (inst.1 (inst_1.1 family) x) (Exists fun index => inst.1 (family index) x)	ok
LRA.Set.CollectionUnionMembership	LRA.Set.Interface.Laws.Families	theorem	true	∀ {Element : Type u} {SetObject : Type v} {Collection : Type w} [inst : Membership Element SetObject]   [inst_1 : Membership SetObject Collection] [inst_2 : LRA.Set.HasCollectionUnion SetObject Collection]   [inst_3 : LRA.Set.HasCollectionIntersection SetObject Collection],   LRA.Set.CollectionMembershipLaws Element SetObject Collection →     ∀ (collection : Collection) (x : Element),       Iff (inst.mem (inst_2.collectionUnion collection) x)         (Exists fun B => And (inst_1.mem collection B) (inst.mem B x))	∀ {Element : Type u} {SetObject : Type v} {Collection : Type w} [inst : Membership Element SetObject]   [inst_1 : Membership SetObject Collection] [inst_2 : LRA.Set.HasCollectionUnion SetObject Collection]   [inst_3 : LRA.Set.HasCollectionIntersection SetObject Collection],   LRA.Set.CollectionMembershipLaws Element SetObject Collection →     ∀ (collection : Collection) (x : Element),       Iff (inst.1 (inst_2.1 collection) x) (Exists fun B => And (inst_1.1 collection B) (inst.1 B x))	ok
LRA.Set.CollectionIntersectionMembership	LRA.Set.Interface.Laws.Families	theorem	true	∀ {Element : Type u} {SetObject : Type v} {Collection : Type w} [inst : Membership Element SetObject]   [inst_1 : Membership SetObject Collection] [inst_2 : LRA.Set.HasCollectionUnion SetObject Collection]   [inst_3 : LRA.Set.HasCollectionIntersection SetObject Collection],   LRA.Set.CollectionMembershipLaws Element SetObject Collection →     ∀ (collection : Collection) (x : Element),       (Exists fun B => inst_1.mem collection B) →         Iff (inst.mem (inst_3.collectionIntersection collection) x)           (∀ (B : SetObject), inst_1.mem collection B → inst.mem B x)	∀ {Element : Type u} {SetObject : Type v} {Collection : Type w} [inst : Membership Element SetObject]   [inst_1 : Membership SetObject Collection] [inst_2 : LRA.Set.HasCollectionUnion SetObject Collection]   [inst_3 : LRA.Set.HasCollectionIntersection SetObject Collection],   LRA.Set.CollectionMembershipLaws Element SetObject Collection →     ∀ (collection : Collection) (x : Element),       (Exists fun B => inst_1.1 collection B) →         Iff (inst.1 (inst_3.1 collection) x) (∀ (B : SetObject), inst_1.1 collection B → inst.1 B x)	ok
LRA.Set.DifferenceUniversal	LRA.Set.Interface.Laws.Complement	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A : α), Eq (inst_4.sdiff A inst_1.universal) inst_5.emptyCollection	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A : α), Eq (inst_4.1 A inst_1.1) inst_5.1	ok
LRA.Set.DualInvolutive	LRA.Set.Interface.Laws.Complement	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A : α), Eq (LRA.Set.Dual (LRA.Set.Dual A)) A	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α], LRA.Set.ComplementLaws α → ∀ (A : α), Eq (inst.1 (inst.1 A)) A	ok
LRA.Set.DeMorganUnion	LRA.Set.Interface.Laws.Complement	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α →     ∀ (A B : α), Eq (inst.complement (inst_2.union A B)) (inst_3.inter (inst.complement A) (inst.complement B))	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A B : α), Eq (inst.1 (inst_2.1 A B)) (inst_3.1 (inst.1 A) (inst.1 B))	ok
LRA.Set.UniversalDifference	LRA.Set.Interface.Laws.Complement	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A : α), Eq (inst_4.sdiff inst_1.universal A) (inst.complement A)	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A : α), Eq (inst_4.1 inst_1.1 A) (inst.1 A)	ok
LRA.Set.DualUnion	LRA.Set.Interface.Laws.Complement	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α →     ∀ (A B : α), Eq (LRA.Set.Dual (inst_2.union A B)) (inst_3.inter (LRA.Set.Dual A) (LRA.Set.Dual B))	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A B : α), Eq (inst.1 (inst_2.1 A B)) (inst_3.1 (inst.1 A) (inst.1 B))	ok
LRA.Set.DifferenceAsIntersectionComplement	LRA.Set.Interface.Laws.Complement	theorem	true	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A B : α), Eq (inst_4.sdiff A B) (inst_3.inter A (inst.complement B))	∀ {α : Type u} [inst : LRA.Set.HasComplement α] [inst_1 : LRA.Set.HasUniversal α] [inst_2 : Union α] [inst_3 : Inter α]   [inst_4 : SDiff α] [inst_5 : EmptyCollection α],   LRA.Set.ComplementLaws α → ∀ (A B : α), Eq (inst_4.1 A B) (inst_3.1 A (inst.1 B))	ok
